"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"22286",22286,1,6,"2023-12-19 07:15:00",720,0.20074450969696,0.20074450969696,2,0,1890,1,30.2391624450684,349.5,0.209368102296859,0
"22287",22287,1,7,"2023-12-19 07:15:00",720,0.304518342018127,0.304518342018127,2,0,1489,1,30.2373466491699,349.5,0.327462515154647,0
"22288",22288,1,8,"2023-12-19 07:15:00",720,0.382394701242447,0.382394701242447,2,0,1241,1,30.2373466491699,349.5,0.424561275098215,NA
"22289",22289,1,1,"2023-12-19 07:30:00",680,0.449455201625824,0.449455201625824,2,0,1065,1,29.9120082855225,349.75,0.420876451373641,NA
"22290",22290,1,2,"2023-12-19 07:30:00",680,0.284196436405182,0.284196436405182,2,0,1566,1,29.9101905822754,349.75,0.259989943856706,NA
"22291",22291,1,3,"2023-12-19 07:30:00",680,0.340236514806747,0.340236514806747,2,0,1377,1,29.9101905822754,349.75,0.313038467039564,NA
"22292",22292,1,4,"2023-12-19 07:30:00",680,0.277112632989883,0.277112632989883,2,0,1578,1,29.9083728790283,349.75,0.253379938088394,NA
"22293",22293,1,5,"2023-12-19 07:30:00",680,0.355706125497818,0.355706125497818,2,0,1324,1,29.9065532684326,349.75,0.32793667786562,NA
"22294",22294,1,6,"2023-12-19 07:30:00",680,0.316486954689026,0.316486954689026,2,0,1450,1,29.9065532684326,349.75,0.290386249653583,NA
"22295",22295,1,7,"2023-12-19 07:30:00",680,0.362018227577209,0.362018227577209,2,0,1301,1,29.9047355651855,349.75,0.334049262298865,NA
"22296",22296,1,8,"2023-12-19 07:30:00",680,0.49265718460083,0.49265718460083,2,0,962,1,29.9047355651855,349.75,0.465378900510736,NA
"22297",22297,1,1,"2023-12-19 07:30:00",720,0.397434294223785,0.397434294223785,2,0,1204,1,29.9120082855225,349.75,0.444290436502298,0
"22298",22298,1,2,"2023-12-19 07:30:00",720,0.219446629285812,0.219446629285812,2,0,1814,1,29.9101905822754,349.75,0.229834834591856,0
"22299",22299,1,3,"2023-12-19 07:30:00",720,0.301173955202103,0.301173955202103,2,0,1509,1,29.9083728790283,349.75,0.323469377453071,0
"22300",22300,1,4,"2023-12-19 07:30:00",720,0.22093802690506,0.22093802690506,2,0,1815,1,29.9065532684326,349.75,0.231480958196312,0
"22301",22301,1,5,"2023-12-19 07:30:00",720,0.232942312955856,0.232942312955856,2,0,1748,1,29.9065532684326,349.75,0.244809157864993,0
"22302",22302,1,6,"2023-12-19 07:30:00",720,0.20074450969696,0.20074450969696,2,0,1890,1,29.9065532684326,349.75,0.209368102296859,0
"22303",22303,1,7,"2023-12-19 07:30:00",720,0.301899462938309,0.301899462938309,2,0,1498,1,29.9047355651855,349.75,0.324334461193349,0
"22304",22304,1,8,"2023-12-19 07:30:00",720,0.383095771074295,0.383095771074295,2,0,1239,1,29.9047355651855,349.75,0.425473514733807,NA
"22305",22305,1,1,"2023-12-19 07:45:00",680,0.451911181211472,0.451911181211472,2,0,1059,1,30.2100791931152,350,0.423376633682718,NA
"22306",22306,1,2,"2023-12-19 07:45:00",680,0.282258242368698,0.282258242368698,2,0,1573,1,30.2100791931152,350,0.258179380088791,NA
"22307",22307,1,3,"2023-12-19 07:45:00",680,0.342451512813568,0.342451512813568,2,0,1370,1,30.2100791931152,350,0.315164570679059,NA
"22308",22308,1,4,"2023-12-19 07:45:00",680,0.275737881660461,0.275737881660461,2,0,1583,1,30.2100791931152,350,0.252099456273798,NA
"22309",22309,1,5,"2023-12-19 07:45:00",680,0.35472247004509,0.35472247004509,2,0,1327,1,30.2100791931152,350,0.326985888406854,NA
"22310",22310,1,6,"2023-12-19 07:45:00",680,0.317387044429779,0.317387044429779,2,0,1447,1,30.2082614898682,350,0.291240040396727,NA
"22311",22311,1,7,"2023-12-19 07:45:00",680,0.362352430820465,0.362352430820465,2,0,1300,1,30.2064418792725,350,0.334373453778197,NA
"22312",22312,1,8,"2023-12-19 07:45:00",680,0.49537718296051,0.49537718296051,2,0,956,1,30.2064418792725,350,0.468218649548322,NA
"22313",22313,1,1,"2023-12-19 07:45:00",720,0.400332033634186,0.400332033634186,2,0,1196,1,30.2100791931152,350,0.448130642063593,0
"22314",22314,1,2,"2023-12-19 07:45:00",720,0.218250602483749,0.218250602483749,2,0,1819,1,30.2100791931152,350,0.228516254941275,0
"22315",22315,1,3,"2023-12-19 07:45:00",720,0.303773671388626,0.303773671388626,2,0,1500,1,30.2100791931152,350,0.326572208623837,0
"22316",22316,1,4,"2023-12-19 07:45:00",720,0.219981417059898,0.219981417059898,2,0,1819,1,30.2100791931152,350,0.230424860254233,0
"22317",22317,1,5,"2023-12-19 07:45:00",720,0.232693806290627,0.232693806290627,2,0,1749,1,30.2100791931152,350,0.244531805499214,0
"22318",22318,1,6,"2023-12-19 07:45:00",720,0.201434791088104,0.201434791088104,2,0,1887,1,30.2082614898682,350,0.210117884386405,0
"22319",22319,1,7,"2023-12-19 07:45:00",720,0.303061455488205,0.303061455488205,2,0,1494,1,30.2064418792725,350,0.325721339176698,0
"22320",22320,1,8,"2023-12-19 07:45:00",720,0.38591131567955,0.38591131567955,2,0,1231,1,30.2064418792725,350,0.429144394854386,NA
"22321",22321,1,1,"2023-12-19 08:00:00",680,0.448639661073685,0.448639661073685,2,0,1067,1,29.9265556335449,350.25,0.420047008487354,NA
"22322",22322,1,2,"2023-12-19 08:00:00",680,0.283364713191986,0.283364713191986,2,0,1569,1,29.9265556335449,350.25,0.25921280330981,NA
"22323",22323,1,3,"2023-12-19 08:00:00",680,0.340236514806747,0.340236514806747,2,0,1377,1,29.9265556335449,350.25,0.313038467039564,NA
"22324",22324,1,4,"2023-12-19 08:00:00",680,0.276837348937988,0.276837348937988,2,0,1579,1,29.9265556335449,350.25,0.253123470986195,NA
"22325",22325,1,5,"2023-12-19 08:00:00",680,0.355378001928329,0.355378001928329,2,0,1325,1,29.9265556335449,350.25,0.327619464676215,NA
"22326",22326,1,6,"2023-12-19 08:00:00",680,0.31618732213974,0.31618732213974,2,0,1451,1,29.9265556335449,350.25,0.290102110296944,NA
"22327",22327,1,7,"2023-12-19 08:00:00",680,0.361684322357178,0.361684322357178,2,0,1302,1,29.9265556335449,350.25,0.333725415583096,NA
"22328",22328,1,8,"2023-12-19 08:00:00",680,0.497656971216202,0.497656971216202,2,0,951,1,29.9265556335449,350.25,0.470602340906186,NA
"22329",22329,1,1,"2023-12-19 08:00:00",720,0.397073417901993,0.397073417901993,2,0,1205,1,29.9265556335449,350.25,0.44381307740967,0
"22330",22330,1,2,"2023-12-19 08:00:00",720,0.218489557504654,0.218489557504654,2,0,1818,1,29.9265556335449,350.25,0.228779586378812,0
"22331",22331,1,3,"2023-12-19 08:00:00",720,0.301173955202103,0.301173955202103,2,0,1509,1,29.9265556335449,350.25,0.323469377453071,0
"22332",22332,1,4,"2023-12-19 08:00:00",720,0.22093802690506,0.22093802690506,2,0,1815,1,29.9265556335449,350.25,0.231480958196312,0
"22333",22333,1,5,"2023-12-19 08:00:00",720,0.232445403933525,0.232445403933525,2,0,1750,1,29.9265556335449,350.25,0.244254631162409,0
"22334",22334,1,6,"2023-12-19 08:00:00",720,0.20028492808342,0.20028492808342,2,0,1892,1,29.9265556335449,350.25,0.208869138524134,0
"22335",22335,1,7,"2023-12-19 08:00:00",720,0.301899462938309,0.301899462938309,2,0,1498,1,29.9265556335449,350.25,0.324334461193349,0
"22336",22336,1,8,"2023-12-19 08:00:00",720,0.386618047952652,0.386618047952652,2,0,1229,1,29.9265556335449,350.25,0.430067657129833,NA
"22337",22337,1,1,"2023-12-19 08:15:00",680,0.451090961694717,0.451090961694717,2,0,1061,1,30.2209892272949,350.5,0.422541261269937,NA
"22338",22338,1,2,"2023-12-19 08:15:00",680,0.281430184841156,0.281430184841156,2,0,1576,1,30.2209892272949,350.5,0.257406313118489,NA
"22339",22339,1,3,"2023-12-19 08:15:00",680,0.341817528009415,0.341817528009415,2,0,1372,1,30.2209892272949,350.5,0.314555790382303,NA
"22340",22340,1,4,"2023-12-19 08:15:00",680,0.276287287473679,0.276287287473679,2,0,1581,1,30.2209892272949,350.5,0.252611098611863,NA
"22341",22341,1,5,"2023-12-19 08:15:00",680,0.354395091533661,0.354395091533661,2,0,1328,1,30.2209892272949,350.5,0.326669553816606,NA
"22342",22342,1,6,"2023-12-19 08:15:00",680,0.317086786031723,0.317086786031723,2,0,1448,1,30.2209892272949,350.5,0.290955186319316,NA
"22343",22343,1,7,"2023-12-19 08:15:00",680,0.361684322357178,0.361684322357178,2,0,1302,1,30.2209892272949,350.5,0.333725415583096,NA
"22344",22344,1,8,"2023-12-19 08:15:00",680,0.501329720020294,0.501329720020294,2,0,943,1,30.2209892272949,350.5,0.47444928088236,NA
"22345",22345,1,1,"2023-12-19 08:15:00",720,0.39996874332428,0.39996874332428,2,0,1197,1,30.2209892272949,350.5,0.447648496825184,0
"22346",22346,1,2,"2023-12-19 08:15:00",720,0.21753454208374,0.21753454208374,2,0,1822,1,30.2209892272949,350.5,0.227727471023339,0
"22347",22347,1,3,"2023-12-19 08:15:00",720,0.30348402261734,0.30348402261734,2,0,1501,1,30.2209892272949,350.5,0.326226096433849,0
"22348",22348,1,4,"2023-12-19 08:15:00",720,0.22093802690506,0.22093802690506,2,0,1815,1,30.2209892272949,350.5,0.231480958196312,0
"22349",22349,1,5,"2023-12-19 08:15:00",720,0.232693806290627,0.232693806290627,2,0,1749,1,30.2209892272949,350.5,0.244531805499214,0
"22350",22350,1,6,"2023-12-19 08:15:00",720,0.201204553246498,0.201204553246498,2,0,1888,1,30.2209892272949,350.5,0.209867753849514,0
"22351",22351,1,7,"2023-12-19 08:15:00",720,0.302770674228668,0.302770674228668,2,0,1495,1,30.2209892272949,350.5,0.325374127156385,0
"22352",22352,1,8,"2023-12-19 08:15:00",720,0.390525847673416,0.390525847673416,2,0,1218,1,30.2209892272949,350.5,0.435186073204294,NA
"22353",22353,1,1,"2023-12-19 08:30:00",680,0.45027232170105,0.45027232170105,2,0,1063,1,29.9919853210449,350.75,0.421707888289957,NA
"22354",22354,1,2,"2023-12-19 08:30:00",680,0.281982034444809,0.281982034444809,2,0,1574,1,29.9919853210449,350.75,0.257921484162894,NA
"22355",22355,1,3,"2023-12-19 08:30:00",680,0.338975876569748,0.338975876569748,2,0,1381,1,29.9901676177979,350.75,0.311829465073094,NA
"22356",22356,1,4,"2023-12-19 08:30:00",680,0.275463432073593,0.275463432073593,2,0,1584,1,29.9901676177979,350.75,0.251843915595844,NA
"22357",22357,1,5,"2023-12-19 08:30:00",680,0.354395091533661,0.354395091533661,2,0,1328,1,29.9883480072021,350.75,0.326669553816606,NA
"22358",22358,1,6,"2023-12-19 08:30:00",680,0.314990937709808,0.314990937709808,2,0,1455,1,29.9865303039551,350.75,0.288967988288792,NA
"22359",22359,1,7,"2023-12-19 08:30:00",680,0.360351085662842,0.360351085662842,2,0,1306,1,29.984712600708,350.75,0.332432894965969,NA
"22360",22360,1,8,"2023-12-19 08:30:00",680,0.507364869117737,0.507364869117737,2,0,930,1,29.984712600708,350.75,0.480788993318252,NA
"22361",22361,1,1,"2023-12-19 08:30:00",720,0.398880749940872,0.398880749940872,2,0,1200,1,29.9919853210449,350.75,0.446205750637833,0
"22362",22362,1,2,"2023-12-19 08:30:00",720,0.217773079872131,0.217773079872131,2,0,1821,1,29.9901676177979,350.75,0.227990180991302,0
"22363",22363,1,3,"2023-12-19 08:30:00",720,0.300598382949829,0.300598382949829,2,0,1511,1,29.9901676177979,350.75,0.322783529867379,0
"22364",22364,1,4,"2023-12-19 08:30:00",720,0.219742611050606,0.219742611050606,2,0,1820,1,29.9901676177979,350.75,0.230161354462683,0
"22365",22365,1,5,"2023-12-19 08:30:00",720,0.231949061155319,0.231949061155319,2,0,1752,1,29.9883480072021,350.75,0.243700982233141,0
"22366",22366,1,6,"2023-12-19 08:30:00",720,0.199825868010521,0.199825868010521,2,0,1894,1,29.9865303039551,350.75,0.208370926260638,0
"22367",22367,1,7,"2023-12-19 08:30:00",720,0.301029980182648,0.301029980182648,2,0,1501,1,29.984712600708,350.75,0.32329778012907,0
"22368",22368,1,8,"2023-12-19 08:30:00",720,0.394109129905701,0.394109129905701,2,0,1208,1,29.9828929901123,350.75,0.439899405697415,NA
"22369",22369,1,1,"2023-12-19 08:45:00",680,0.447419136762619,0.447419136762619,2,0,1070,1,29.9919853210449,351,0.418806399117945,NA
"22370",22370,1,2,"2023-12-19 08:45:00",680,0.283919036388397,0.283919036388397,2,0,1567,1,29.9919853210449,351,0.259730717289152,NA
"22371",22371,1,3,"2023-12-19 08:45:00",680,0.340236514806747,0.340236514806747,2,0,1377,1,29.9919853210449,351,0.313038467039564,NA
"22372",22372,1,4,"2023-12-19 08:45:00",680,0.276287287473679,0.276287287473679,2,0,1581,1,29.9919853210449,351,0.252611098611863,NA
"22373",22373,1,5,"2023-12-19 08:45:00",680,0.354067921638489,0.354067921638489,2,0,1329,1,29.9919853210449,351,0.326353473390703,NA
"22374",22374,1,6,"2023-12-19 08:45:00",680,0.315887928009033,0.315887928009033,2,0,1452,1,29.9919853210449,351,0.289818237205166,NA
"22375",22375,1,7,"2023-12-19 08:45:00",680,0.361017137765884,0.361017137765884,2,0,1304,1,29.9919853210449,351,0.333078495663336,NA
"22376",22376,1,8,"2023-12-19 08:45:00",680,0.51490980386734,0.51490980386734,2,0,914,1,29.9919853210449,351,0.488746979546969,NA
"22377",22377,1,1,"2023-12-19 08:45:00",720,0.39815691113472,0.39815691113472,2,0,1202,1,29.9919853210449,351,0.445246889128245,0
"22378",22378,1,2,"2023-12-19 08:45:00",720,0.219926044344902,0.219926044344902,2,0,1812,1,29.9919853210449,351,0.230363755481318,0
"22379",22379,1,3,"2023-12-19 08:45:00",720,0.302038788795471,0.302038788795471,2,0,1506,1,29.9919853210449,351,0.324500664479621,0
"22380",22380,1,4,"2023-12-19 08:45:00",720,0.220698669552803,0.220698669552803,2,0,1816,1,29.9919853210449,351,0.231216625496623,0
"22381",22381,1,5,"2023-12-19 08:45:00",720,0.232197165489197,0.232197165489197,2,0,1751,1,29.9919853210449,351,0.243977701210512,0
"22382",22382,1,6,"2023-12-19 08:45:00",720,0.20028492808342,0.20028492808342,2,0,1892,1,29.9919853210449,351,0.208869138524134,0
"22383",22383,1,7,"2023-12-19 08:45:00",720,0.302189648151398,0.302189648151398,2,0,1497,1,29.9919853210449,351,0.324680652880149,1
"22384",22384,1,8,"2023-12-19 08:45:00",720,0.400634557008743,0.400634557008743,2,0,1190,1,29.9919853210449,351,0.448532292684493,NA
"22385",22385,1,1,"2023-12-19 09:00:00",680,0.45027232170105,0.45027232170105,2,0,1063,1,30.0101528167725,351.25,0.421707888289957,NA
"22386",22386,1,2,"2023-12-19 09:00:00",680,0.282534569501877,0.282534569501877,2,0,1572,1,30.0083351135254,351.25,0.258437418134354,NA
"22387",22387,1,3,"2023-12-19 09:00:00",680,0.338346928358078,0.338346928358078,2,0,1383,1,30.0065174102783,351.25,0.311226560892584,NA
"22388",22388,1,4,"2023-12-19 09:00:00",680,0.27491506934166,0.27491506934166,2,0,1586,1,30.0046977996826,351.25,0.251333422537112,NA
"22389",22389,1,5,"2023-12-19 09:00:00",680,0.354067921638489,0.354067921638489,2,0,1329,1,30.0028800964355,351.25,0.326353473390703,NA
"22390",22390,1,6,"2023-12-19 09:00:00",680,0.314095765352249,0.314095765352249,2,0,1458,1,30.0028800964355,351.25,0.288119820788755,NA
"22391",22391,1,7,"2023-12-19 09:00:00",680,0.359353840351105,0.359353840351105,2,0,1309,1,30.0028800964355,351.25,0.331466682870843,NA
"22392",22392,1,8,"2023-12-19 09:00:00",680,0.462543368339539,0.462543368339539,2,0,1031,1,30.0028800964355,351.25,0.434240919034719,NA
"22393",22393,1,1,"2023-12-19 09:00:00",720,0.398518681526184,0.398518681526184,2,0,1201,1,30.0101528167725,351.25,0.445726023382011,0
"22394",22394,1,2,"2023-12-19 09:00:00",720,0.218011781573296,0.218011781573296,2,0,1820,1,NA,351.25,0.228253125329953,0
"22395",22395,1,3,"2023-12-19 09:00:00",720,0.300023525953293,0.300023525953293,2,0,1513,1,30.0065174102783,351.25,0.322098936204519,0
"22396",22396,1,4,"2023-12-19 09:00:00",720,0.219742611050606,0.219742611050606,2,0,1820,1,30.0046977996826,351.25,0.230161354462683,0
"22397",22397,1,5,"2023-12-19 09:00:00",720,0.231949061155319,0.231949061155319,2,0,1752,1,30.0028800964355,351.25,0.243700982233141,0
"22398",22398,1,6,"2023-12-19 09:00:00",720,0.19913811981678,0.19913811981678,2,0,1897,1,30.0028800964355,351.25,0.207624867260875,0
"22399",22399,1,7,"2023-12-19 09:00:00",720,0.30016228556633,0.30016228556633,2,0,1504,1,30.0028800964355,351.25,0.322264147455919,0
"22400",22400,1,8,"2023-12-19 09:00:00",720,0.359540820121765,0.359540820121765,2,0,1308,1,30.0028800964355,351.25,0.39521113440224,NA
"22401",22401,1,1,"2023-12-19 09:15:00",680,0.446607381105423,0.446607381105423,2,0,1072,1,29.9392681121826,351.5,0.417981763052608,NA
"22402",22402,1,2,"2023-12-19 09:15:00",680,0.285307824611664,0.285307824611664,2,0,1562,1,29.9392681121826,351.5,0.261028835034467,NA
"22403",22403,1,3,"2023-12-19 09:15:00",680,0.338661283254623,0.338661283254623,2,0,1382,1,29.9410877227783,351.5,0.311527875268746,NA
"22404",22404,1,4,"2023-12-19 09:15:00",680,0.276562184095383,0.276562184095383,2,0,1580,1,29.9429054260254,351.5,0.252867144922003,NA
"22405",22405,1,5,"2023-12-19 09:15:00",680,0.353087931871414,0.353087931871414,2,0,1332,1,29.9447231292725,351.5,0.325407014703557,NA
"22406",22406,1,6,"2023-12-19 09:15:00",680,0.314692318439484,0.314692318439484,2,0,1456,1,29.9447231292725,351.5,0.288685009569564,NA
"22407",22407,1,7,"2023-12-19 09:15:00",680,0.360351085662842,0.360351085662842,2,0,1306,1,29.9465427398682,351.5,0.332432894965969,NA
"22408",22408,1,8,"2023-12-19 09:15:00",680,0.470200061798096,0.470200061798096,2,0,1013,1,29.9465427398682,351.5,0.442106169609407,NA
"22409",22409,1,1,"2023-12-19 09:15:00",720,0.397434294223785,0.397434294223785,2,0,1204,1,29.9392681121826,351.5,0.444290436502298,0
"22410",22410,1,2,"2023-12-19 09:15:00",720,0.221367239952087,0.221367239952087,2,0,1806,1,29.9410877227783,351.5,0.231955094094292,0
"22411",22411,1,3,"2023-12-19 09:15:00",720,0.301173955202103,0.301173955202103,2,0,1509,1,29.9429054260254,351.5,0.323469377453071,0
"22412",22412,1,4,"2023-12-19 09:15:00",720,0.22093802690506,0.22093802690506,2,0,1815,1,29.9447231292725,351.5,0.231480958196312,0
"22413",22413,1,5,"2023-12-19 09:15:00",720,0.2314532995224,0.2314532995224,2,0,1754,1,29.9447231292725,351.5,0.243148226424911,0
"22414",22414,1,6,"2023-12-19 09:15:00",720,0.199825868010521,0.199825868010521,2,0,1894,1,29.9447231292725,351.5,0.208370926260638,0
"22415",22415,1,7,"2023-12-19 09:15:00",720,0.301609456539154,0.301609456539154,2,0,1499,1,29.9465427398682,351.5,0.323988585348095,0
"22416",22416,1,8,"2023-12-19 09:15:00",720,0.365900576114655,0.365900576114655,2,0,1289,1,29.9465427398682,351.5,0.403304064274915,NA
"22417",22417,1,1,"2023-12-19 09:30:00",680,0.450681418180466,0.450681418180466,2,0,1062,1,30.0683097839355,351.75,0.422124298475627,NA
"22418",22418,1,2,"2023-12-19 09:30:00",680,0.281706035137177,0.281706035137177,2,0,1575,1,30.0683097839355,351.75,0.257663813751436,NA
"22419",22419,1,3,"2023-12-19 09:30:00",680,0.339605748653412,0.339605748653412,2,0,1379,1,30.0683097839355,351.75,0.312433442950222,NA
"22420",22420,1,4,"2023-12-19 09:30:00",680,0.275189161300659,0.275189161300659,2,0,1585,1,30.0683097839355,351.75,0.251588571046383,NA
"22421",22421,1,5,"2023-12-19 09:30:00",680,0.353414356708527,0.353414356708527,2,0,1331,1,30.0683097839355,351.75,0.32572221838303,NA
"22422",22422,1,6,"2023-12-19 09:30:00",680,0.315289705991745,0.315289705991745,2,0,1454,1,30.0683097839355,351.75,0.289251148065953,NA
"22423",22423,1,7,"2023-12-19 09:30:00",680,0.359685987234116,0.359685987234116,2,0,1308,1,30.0683097839355,351.75,0.331788438823713,NA
"22424",22424,1,8,"2023-12-19 09:30:00",680,0.468486875295639,0.468486875295639,2,0,1017,1,30.0683097839355,351.75,0.440343283008344,NA
"22425",22425,1,1,"2023-12-19 09:30:00",720,0.399243116378784,0.399243116378784,2,0,1199,1,30.0683097839355,351.75,0.446686071535859,0
"22426",22426,1,2,"2023-12-19 09:30:00",720,0.21753454208374,0.21753454208374,2,0,1822,1,30.0683097839355,351.75,0.227727471023339,0
"22427",22427,1,3,"2023-12-19 09:30:00",720,0.30088609457016,0.30088609457016,2,0,1510,1,30.0683097839355,351.75,0.32312631454618,0
"22428",22428,1,4,"2023-12-19 09:30:00",720,0.219503924250603,0.219503924250603,2,0,1821,1,30.0683097839355,351.75,0.229898034492012,0
"22429",22429,1,5,"2023-12-19 09:30:00",720,0.230958074331284,0.230958074331284,2,0,1756,1,30.0683097839355,351.75,0.242596312646286,0
"22430",22430,1,6,"2023-12-19 09:30:00",720,0.200055330991745,0.200055330991745,2,0,1893,1,30.0683097839355,351.75,0.208619936495832,0
"22431",22431,1,7,"2023-12-19 09:30:00",720,0.300740599632263,0.300740599632263,2,0,1502,1,30.0683097839355,351.75,0.32295295675051,0
"22432",22432,1,8,"2023-12-19 09:30:00",720,0.36354660987854,0.36354660987854,2,0,1296,1,30.0683097839355,351.75,0.400301975229524,NA
"22433",22433,1,1,"2023-12-19 09:45:00",680,0.448639661073685,0.448639661073685,2,0,1067,1,29.7956809997559,352,0.420047008487354,NA
"22434",22434,1,2,"2023-12-19 09:45:00",680,0.285029679536819,0.285029679536819,2,0,1563,1,29.7956809997559,352,0.260768786460902,NA
"22435",22435,1,3,"2023-12-19 09:45:00",680,0.338346928358078,0.338346928358078,2,0,1383,1,29.7956809997559,352,0.311226560892584,NA
"22436",22436,1,4,"2023-12-19 09:45:00",680,0.276837348937988,0.276837348937988,2,0,1579,1,29.7956809997559,352,0.253123470986195,NA
"22437",22437,1,5,"2023-12-19 09:45:00",680,0.353414356708527,0.353414356708527,2,0,1331,1,29.7956809997559,352,0.32572221838303,NA
"22438",22438,1,6,"2023-12-19 09:45:00",680,0.314095765352249,0.314095765352249,2,0,1458,1,29.7956809997559,352,0.288119820788755,NA
"22439",22439,1,7,"2023-12-19 09:45:00",680,0.359021931886673,0.359021931886673,2,0,1310,1,29.7956809997559,352,0.331145212573012,NA
"22440",22440,1,8,"2023-12-19 09:45:00",680,0.473646849393845,0.473646849393845,2,0,1005,1,29.7956809997559,352,0.445658279557081,NA
"22441",22441,1,1,"2023-12-19 09:45:00",720,0.398880749940872,0.398880749940872,2,0,1200,1,29.7956809997559,352,0.446205750637833,0
"22442",22442,1,2,"2023-12-19 09:45:00",720,0.220886304974556,0.220886304974556,2,0,1808,1,29.7956809997559,352,0.231423834784957,0
"22443",22443,1,3,"2023-12-19 09:45:00",720,0.30088609457016,0.30088609457016,2,0,1510,1,29.7956809997559,352,0.32312631454618,0
"22444",22444,1,4,"2023-12-19 09:45:00",720,0.22093802690506,0.22093802690506,2,0,1815,1,29.7956809997559,352,0.231480958196312,0
"22445",22445,1,5,"2023-12-19 09:45:00",720,0.232197165489197,0.232197165489197,2,0,1751,1,29.7956809997559,352,0.243977701210512,0
"22446",22446,1,6,"2023-12-19 09:45:00",720,0.19913811981678,0.19913811981678,2,0,1897,1,29.7956809997559,352,0.207624867260875,0
"22447",22447,1,7,"2023-12-19 09:45:00",720,0.300740599632263,0.300740599632263,2,0,1502,1,29.7956809997559,352,0.32295295675051,0
"22448",22448,1,8,"2023-12-19 09:45:00",720,0.367251396179199,0.367251396179199,2,0,1285,1,29.7956809997559,352,0.405030339102531,NA
"22449",22449,1,1,"2023-12-19 10:00:00",680,0.44986355304718,0.44986355304718,2,0,1064,1,30.1555595397949,352.25,0.421291909036258,NA
"22450",22450,1,2,"2023-12-19 10:00:00",680,0.27813383936882,0.27813383936882,2,0,1588,1,30.1555595397949,352.25,0.254331602789142,NA
"22451",22451,1,3,"2023-12-19 10:00:00",680,0.340552270412445,0.340552270412445,2,0,1376,1,30.1555595397949,352.25,0.313341407495689,NA
"22452",22452,1,4,"2023-12-19 10:00:00",680,0.271911442279816,0.271911442279816,2,0,1597,1,30.1555595397949,352.25,0.248539314559576,NA
"22453",22453,1,5,"2023-12-19 10:00:00",680,0.352435857057571,0.352435857057571,2,0,1334,1,30.1555595397949,352.25,0.324777511768931,NA
"22454",22454,1,6,"2023-12-19 10:00:00",680,0.314990937709808,0.314990937709808,2,0,1455,1,30.1555595397949,352.25,0.288967988288792,NA
"22455",22455,1,7,"2023-12-19 10:00:00",680,0.358690291643143,0.358690291643143,2,0,1311,1,30.1537418365479,352.25,0.330824056632074,NA
"22456",22456,1,8,"2023-12-19 10:00:00",680,0.470629423856735,0.470629423856735,2,0,1012,1,30.1519222259521,352.25,0.442548262893101,NA
"22457",22457,1,1,"2023-12-19 10:00:00",720,0.398518681526184,0.398518681526184,2,0,1201,1,30.1555595397949,352.25,0.445726023382011,0
"22458",22458,1,2,"2023-12-19 10:00:00",720,0.214918971061707,0.214918971061707,2,0,1833,1,30.1555595397949,352.25,0.224850366203556,0
"22459",22459,1,3,"2023-12-19 10:00:00",720,0.302327483892441,0.302327483892441,2,0,1505,1,30.1555595397949,352.25,0.324845127231302,0
"22460",22460,1,4,"2023-12-19 10:00:00",720,0.216412842273712,0.216412842273712,2,0,1834,1,30.1555595397949,352.25,0.226492823716162,0
"22461",22461,1,5,"2023-12-19 10:00:00",720,0.231205627322197,0.231205627322197,2,0,1755,1,30.1555595397949,352.25,0.24287217266121,0
"22462",22462,1,6,"2023-12-19 10:00:00",720,0.200055330991745,0.200055330991745,2,0,1893,1,30.1537418365479,352.25,0.208619936495832,0
"22463",22463,1,7,"2023-12-19 10:00:00",720,0.299296319484711,0.299296319484711,2,0,1507,1,30.1519222259521,352.25,0.321233484630571,0
"22464",22464,1,8,"2023-12-19 10:00:00",720,0.364890158176422,0.364890158176422,2,0,1292,1,30.1501045227051,352.25,0.402014489645547,NA
"22465",22465,1,1,"2023-12-19 10:15:00",680,0.447825580835342,0.447825580835342,2,0,1069,1,29.7847862243652,352.5,0.419219435758361,NA
"22466",22466,1,2,"2023-12-19 10:15:00",680,0.284196436405182,0.284196436405182,2,0,1566,1,29.7847862243652,352.5,0.259989943856706,NA
"22467",22467,1,3,"2023-12-19 10:15:00",680,0.337405174970627,0.337405174970627,2,0,1386,1,29.7847862243652,352.5,0.310324154720967,NA
"22468",22468,1,4,"2023-12-19 10:15:00",680,0.276012480258942,0.276012480258942,2,0,1582,1,29.7847862243652,352.5,0.252355165414805,NA
"22469",22469,1,5,"2023-12-19 10:15:00",680,0.352761775255203,0.352761775255203,2,0,1333,1,29.7847862243652,352.5,0.325092122142608,NA
"22470",22470,1,6,"2023-12-19 10:15:00",680,0.314692318439484,0.314692318439484,2,0,1456,1,29.7847862243652,352.5,0.288685009569564,NA
"22471",22471,1,7,"2023-12-19 10:15:00",680,0.358027756214142,0.358027756214142,2,0,1313,1,29.7847862243652,352.5,0.330182629443919,NA
"22472",22472,1,8,"2023-12-19 10:15:00",680,0.481063425540924,0.481063425540924,2,0,988,1,29.7847862243652,352.5,0.453325769696046,NA
"22473",22473,1,1,"2023-12-19 10:15:00",720,0.396712869405746,0.396712869405746,2,0,1206,1,29.7847862243652,352.5,0.443336348168133,0
